"Notes"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2001"	"2001"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Female"	"F"	301636	100952397	298.8	201.3
	"2001"	"2001"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Male"	"M"	280713	96890274	289.7	307.0
	"2001"	"2001"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Female"	"F"	2314	18692119	12.4	15.9
	"2001"	"2001"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Male"	"M"	1698	16946270	10.0	18.3
	"2001"	"2001"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Female"	"F"	8867	100952397	8.8	5.8
	"2001"	"2001"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Male"	"M"	4970	96890274	5.1	5.6
	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Female"	"F"	11016	18692119	58.9	75.5
	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Male"	"M"	7828	16946270	46.2	87.1
	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Female"	"F"	83497	100952397	82.7	55.2
	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Male"	"M"	50382	96890274	52.0	57.0
	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Female"	"F"	2917	18692119	15.6	19.8
	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Male"	"M"	2769	16946270	16.3	32.9
	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Female"	"F"	29563	100952397	29.3	19.3
	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Male"	"M"	22389	96890274	23.1	26.3
	"2001"	"2001"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Female"	"F"	3361	18692119	18.0	22.7
	"2001"	"2001"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Male"	"M"	4143	16946270	24.4	47.2
	"2001"	"2001"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Female"	"F"	57801	100952397	57.3	41.3
	"2001"	"2001"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Male"	"M"	52952	96890274	54.7	57.2
	"2001"	"2001"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Female"	"F"	853	18692119	4.6	5.9
	"2001"	"2001"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Male"	"M"	731	16946270	4.3	9.6
	"2001"	"2001"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Female"	"F"	7432	100952397	7.4	4.8
	"2001"	"2001"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Male"	"M"	7411	96890274	7.6	8.7
	"2001"	"2001"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Female"	"F"	914	18692119	4.9	5.7
	"2001"	"2001"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Male"	"M"	1819	16946270	10.7	14.0
	"2001"	"2001"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Female"	"F"	7456	100952397	7.4	6.1
	"2001"	"2001"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Male"	"M"	12609	96890274	13.0	12.2
	"2001"	"2001"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Female"	"F"	4056	18692119	21.7	27.6
	"2001"	"2001"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Male"	"M"	3158	16946270	18.6	34.5
	"2001"	"2001"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Female"	"F"	15118	100952397	15.0	10.4
	"2001"	"2001"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Male"	"M"	14331	96890274	14.8	16.2
	"2001"	"2001"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Female"	"F"	2039	18692119	10.9	9.5
	"2001"	"2001"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Male"	"M"	2674	16946270	15.8	12.1
	"2001"	"2001"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Female"	"F"	2749	100952397	2.7	3.3
	"2001"	"2001"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Male"	"M"	3574	96890274	3.7	4.1
	"2001"	"2001"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Female"	"F"	3858	18692119	20.6	22.4
	"2001"	"2001"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Male"	"M"	8381	16946270	49.5	58.0
	"2001"	"2001"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Female"	"F"	28082	100952397	27.8	23.4
	"2001"	"2001"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Male"	"M"	48180	96890274	49.7	50.5
	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Female"	"F"	326	18692119	1.7	1.8
	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Male"	"M"	1578	16946270	9.3	9.9
	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Female"	"F"	5103	100952397	5.1	4.8
	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Male"	"M"	20710	96890274	21.4	21.0
	"2001"	"2001"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Female"	"F"	1419	18692119	7.6	7.5
	"2001"	"2001"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Male"	"M"	6658	16946270	39.3	37.3
	"2001"	"2001"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Female"	"F"	2475	100952397	2.5	2.5
	"2001"	"2001"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Male"	"M"	5453	96890274	5.6	5.6
	"2002"	"2002"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Female"	"F"	3406	18902852	18.0	22.7
	"2002"	"2002"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Male"	"M"	2668	17147052	15.6	28.8
	"2002"	"2002"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Female"	"F"	14397	101042357	14.2	10.1
	"2002"	"2002"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Male"	"M"	11148	97059625	11.5	11.9
	"2002"	"2002"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Female"	"F"	2511	18902852	13.3	13.8
	"2002"	"2002"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Male"	"M"	5203	17147052	30.3	33.8
	"2002"	"2002"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Female"	"F"	642	101042357	0.6	0.6
	"2002"	"2002"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Male"	"M"	3582	97059625	3.7	3.5
	"2002"	"2002"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Female"	"F"	29709	18902852	157.2	194.1
	"2002"	"2002"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Male"	"M"	32287	17147052	188.3	327.7
	"2002"	"2002"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Female"	"F"	221431	101042357	219.1	166.4
	"2002"	"2002"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Male"	"M"	237323	97059625	244.5	241.0
	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Female"	"F"	7425	18902852	39.3	49.8
	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Male"	"M"	5158	17147052	30.1	50.7
	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Female"	"F"	27190	101042357	26.9	19.4
	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Male"	"M"	25273	97059625	26.0	26.1
	"2002"	"2002"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Female"	"F"	241	18902852	1.3	1.7
	"2002"	"2002"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Male"	"M"	306	17147052	1.8	4.1
	"2002"	"2002"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Female"	"F"	6788	101042357	6.7	4.5
	"2002"	"2002"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Male"	"M"	8838	97059625	9.1	10.0
	"2002"	"2002"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Female"	"F"	2363	18902852	12.5	16.6
	"2002"	"2002"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Male"	"M"	940	17147052	5.5	14.0
	"2002"	"2002"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Female"	"F"	38087	101042357	37.7	23.8
	"2002"	"2002"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Male"	"M"	15399	97059625	15.9	18.2
	"2002"	"2002"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Female"	"F"	40098	18902852	212.1	270.7
	"2002"	"2002"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Male"	"M"	36596	17147052	213.4	383.0
	"2002"	"2002"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Female"	"F"	296319	101042357	293.3	196.4
	"2002"	"2002"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Male"	"M"	281442	97059625	290.0	302.9
	"2002"	"2002"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Female"	"F"	2464	18902852	13.0	16.7
	"2002"	"2002"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Male"	"M"	1701	17147052	9.9	18.5
	"2002"	"2002"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Female"	"F"	9292	101042357	9.2	6.1
	"2002"	"2002"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Male"	"M"	5325	97059625	5.5	5.9
	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Female"	"F"	10937	18902852	57.9	74.1
	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Male"	"M"	7754	17147052	45.2	84.9
	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Female"	"F"	83210	101042357	82.4	54.7
	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Male"	"M"	49908	97059625	51.4	55.6
	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Female"	"F"	3069	18902852	16.2	20.7
	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Male"	"M"	2734	17147052	15.9	32.4
	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Female"	"F"	31485	101042357	31.2	20.4
	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Male"	"M"	23934	97059625	24.7	27.6
	"2002"	"2002"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Female"	"F"	3448	18902852	18.2	23.0
	"2002"	"2002"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Male"	"M"	4282	17147052	25.0	47.9
	"2002"	"2002"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Female"	"F"	58466	101042357	57.9	41.4
	"2002"	"2002"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"White"	"2106-3"	"Male"	"M"	53662	97059625	55.3	57.2
	"2002"	"2002"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Female"	"F"	773	18902852	4.1	5.3
	"2002"	"2002"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"Black or African American"	"2054-5"	"Male"	"M"	755	17147052	4.4	9.8
	"2002"	"2002"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Female"	"F"	7549	101042357	7.5	4.9
	"2002"	"2002"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	"White"	"2106-3"	"Male"	"M"	7654	97059625	7.9	8.9
	"2002"	"2002"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Female"	"F"	953	18902852	5.0	5.8
	"2002"	"2002"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"Black or African American"	"2054-5"	"Male"	"M"	1592	17147052	9.3	12.0
	"2002"	"2002"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Female"	"F"	7553	101042357	7.5	6.1
	"2002"	"2002"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	"White"	"2106-3"	"Male"	"M"	12800	97059625	13.2	12.2
	"2002"	"2002"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Female"	"F"	4021	18902852	21.3	27.0
	"2002"	"2002"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"Black or African American"	"2054-5"	"Male"	"M"	3389	17147052	19.8	36.7
	"2002"	"2002"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Female"	"F"	15786	101042357	15.6	10.7
	"2002"	"2002"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	"White"	"2106-3"	"Male"	"M"	14883	97059625	15.3	16.5
	"2002"	"2002"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Female"	"F"	2137	18902852	11.3	10.2
	"2002"	"2002"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"Black or African American"	"2054-5"	"Male"	"M"	2640	17147052	15.4	12.2
	"2002"	"2002"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Female"	"F"	2721	101042357	2.7	3.4
	"2002"	"2002"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"White"	"2106-3"	"Male"	"M"	3663	97059625	3.8	4.4
	"2002"	"2002"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Female"	"F"	3857	18902852	20.4	22.0
	"2002"	"2002"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"Black or African American"	"2054-5"	"Male"	"M"	8428	17147052	49.2	57.6
	"2002"	"2002"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Female"	"F"	29953	101042357	29.6	25.0
	"2002"	"2002"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"White"	"2106-3"	"Male"	"M"	50652	97059625	52.2	52.7
	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Female"	"F"	301	18902852	1.6	1.6
	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"Black or African American"	"2054-5"	"Male"	"M"	1595	17147052	9.3	10.0
	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Female"	"F"	5368	101042357	5.3	5.1
	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"White"	"2106-3"	"Male"	"M"	21323	97059625	22.0	21.5
	"2002"	"2002"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Female"	"F"	1367	18902852	7.2	7.1
	"2002"	"2002"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"Black or African American"	"2054-5"	"Male"	"M"	6780	17147052	39.5	37.7
	"2002"	"2002"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Female"	"F"	1910	101042357	1.9	1.9
	"2002"	"2002"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"White"	"2106-3"	"Male"	"M"	3661	97059625	3.8	3.8
	"2003"	"2003"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Female"	"F"	3393	19101453	17.8	22.2
	"2003"	"2003"	"#Septicemia (A40-A41)"	"GR113-010"	"Black or African American"	"2054-5"	"Male"	"M"	2748	17320752	15.9	28.5
	"2003"	"2003"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Female"	"F"	14483	101129692	14.3	10.1
	"2003"	"2003"	"#Septicemia (A40-A41)"	"GR113-010"	"White"	"2106-3"	"Male"	"M"	11181	97159794	11.5	11.7
	"2003"	"2003"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Female"	"F"	2404	19101453	12.6	13.1
	"2003"	"2003"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Black or African American"	"2054-5"	"Male"	"M"	4947	17320752	28.6	31.8
	"2003"	"2003"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Female"	"F"	639	101129692	0.6	0.6
	"2003"	"2003"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"White"	"2106-3"	"Male"	"M"	3487	97159794	3.6	3.4
	"2003"	"2003"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Female"	"F"	29923	19101453	156.7	191.5
	"2003"	"2003"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Black or African American"	"2054-5"	"Male"	"M"	32131	17320752	185.5	317.2
	"2003"	"2003"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Female"	"F"	220977	101129692	218.5	164.3
	"2003"	"2003"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"White"	"2106-3"	"Male"	"M"	236150	97159794	243.1	235.6
	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Female"	"F"	7407	19101453	38.8	48.7
	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"Black or African American"	"2054-5"	"Male"	"M"	5380	17320752	31.1	52.2
	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Female"	"F"	26954	101129692	26.7	19.1
	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"White"	"2106-3"	"Male"	"M"	25940	97159794	26.7	26.2
	"2003"	"2003"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Female"	"F"	276	19101453	1.4	1.9
	"2003"	"2003"	"#Parkinson disease (G20-G21)"	"GR113-051"	"Black or African American"	"2054-5"	"Male"	"M"	348	17320752	2.0	4.7
	"2003"	"2003"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Female"	"F"	7196	101129692	7.1	4.7
	"2003"	"2003"	"#Parkinson disease (G20-G21)"	"GR113-051"	"White"	"2106-3"	"Male"	"M"	9303	97159794	9.6	10.2
	"2003"	"2003"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Female"	"F"	2614	19101453	13.7	18.3
	"2003"	"2003"	"#Alzheimer disease (G30)"	"GR113-052"	"Black or African American"	"2054-5"	"Male"	"M"	1079	17320752	6.2	16.0
	"2003"	"2003"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Female"	"F"	40841	101129692	40.4	25.2
	"2003"	"2003"	"#Alzheimer disease (G30)"	"GR113-052"	"White"	"2106-3"	"Male"	"M"	16427	97159794	16.9	19.0
	"2003"	"2003"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Female"	"F"	39490	19101453	206.7	262.1
	"2003"	"2003"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"Black or African American"	"2054-5"	"Male"	"M"	36962	17320752	213.4	377.1
	"2003"	"2003"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Female"	"F"	289567	101129692	286.3	190.0
	"2003"	"2003"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"White"	"2106-3"	"Male"	"M"	276241	97159794	284.3	291.6
	"2003"	"2003"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Female"	"F"	2570	19101453	13.5	17.2
	"2003"	"2003"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Black or African American"	"2054-5"	"Male"	"M"	1875	17320752	10.8	19.5
	"2003"	"2003"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Female"	"F"	10205	101129692	10.1	6.6
	"2003"	"2003"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"White"	"2106-3"	"Male"	"M"	5673	97159794	5.8	6.1
	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Female"	"F"	10851	19101453	56.8	72.3
	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Black or African American"	"2054-5"	"Male"	"M"	7798	17320752	45.0	83.1
	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Female"	"F"	79420	101129692	78.5	51.7
	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"White"	"2106-3"	"Male"	"M"	48549	97159794	50.0	52.9
	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Female"	"F"	2937	19101453	15.4	19.5
	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"Black or African American"	"2054-5"	"Male"	"M"	2861	17320752	16.5	32.5
	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Female"	"F"	31076	101129692	30.7	20.0
	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"White"	"2106-3"	"Male"	"M"	23541	97159794	24.2	26.5
	"2003"	"2003"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Female"	"F"	3430	19101453	18.0	22.5
	"2003"	"2003"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"Black or African American"	"2054-5"	"Male"	"M"	4202	17320752	24.3	46.2
